p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.984486809866416e-241,0.5800062923628966,0.983,0.885,1.0923520172792069e-236,3,GAPDH
4.6915362542531956e-232,0.6569896644883233,0.972,0.896,1.717149184419212e-227,3,TMSB10
1.0226627388645871e-231,1.0808022052186586,0.306,0.102,3.7430478905182754e-227,3,PTMS
2.1063787403966263e-230,0.8947780238410101,0.701,0.42,7.709556827725692e-226,3,LAPTM5
5.92591369994077e-225,1.0199104050267545,0.469,0.212,2.1689436733153212e-220,3,ARPC1B
2.612900166703979e-224,1.0507837729897858,0.473,0.218,9.563475900153234e-220,3,LSP1
6.161460194422711e-223,0.4893963437401023,0.996,0.95,2.2551560457606564e-218,3,TMSB4X
7.109252614314193e-217,0.9927525616287451,0.806,0.563,2.602057549365138e-212,3,SAT1
1.3386898280108887e-216,0.9454191182630007,0.492,0.228,4.899738639502654e-212,3,CD2
1.2443243806680024e-207,0.7299753345171753,0.88,0.687,4.5543516656829557e-203,3,PFN1
7.849115579215271e-203,0.8167871240530147,0.73,0.463,2.8728547931485815e-198,3,COTL1
1.8620839933195306e-184,0.9234916050438667,0.292,0.107,6.815413623948814e-180,3,IGFLR1
3.3876209714141895e-183,0.760045701930594,0.782,0.541,1.2399031517473076e-178,3,IL32
4.206381825172554e-181,0.8723375950280658,0.445,0.207,1.5395778118314066e-176,3,HMGB2
4.805923735492475e-177,0.8152577255357183,0.292,0.108,1.759016146427601e-172,3,CORO1B
4.4824010349001924e-175,0.7312783536067502,0.763,0.514,1.6406036027838194e-170,3,CREM
2.4881694122817813e-174,0.6672594755866101,0.779,0.529,9.106948865892548e-170,3,CRIP1
3.7789330742744025e-174,0.8333099771751328,0.29,0.109,1.383127294515174e-169,3,FKBP1A
1.2215796580131063e-172,0.7514563397415834,0.81,0.602,4.471103706293771e-168,3,S100A4
3.264988437686004e-163,0.6583998003406726,0.798,0.575,1.1950184180774543e-158,3,SERF2
2.5495781888727116e-158,0.8354044202989386,0.386,0.177,9.331711129093011e-154,3,CD6
1.2492836404817344e-155,0.7591762410548721,0.428,0.207,4.572503052527196e-151,3,LY6E
9.320032607487565e-154,0.8988294975222995,0.348,0.155,3.411225134666524e-149,3,CD5
3.2074142689363567e-153,0.7755008944228701,0.506,0.27,1.173945696573396e-148,3,WIPF1
3.6200626611239678e-152,0.7670930572623835,0.432,0.214,1.3249791345979833e-147,3,RGS10
1.848234101164914e-142,0.7352917934423813,0.407,0.199,6.764721633673702e-138,3,GMFG
1.912463917773906e-142,0.7821698728274198,0.335,0.149,6.999809185444273e-138,3,CYTOR
1.7258706498646823e-141,0.5168499882446529,0.916,0.75,6.316859165569724e-137,3,MYL6
3.3867611356353396e-135,0.6538379899462652,0.812,0.633,1.2395884432538906e-130,3,IFITM1
3.4794810735286494e-135,0.6510449991895495,0.707,0.483,1.273524867722221e-130,3,CD99
1.683936015142682e-134,0.7380746215774163,0.427,0.219,6.16337420902373e-130,3,GYPC
3.648542581723605e-134,0.6942060131276775,0.602,0.368,1.3354030703366567e-129,3,SPOCK2
2.619997931851725e-128,0.7276979721026038,0.402,0.204,9.589454430370499e-124,3,JPT1
